Perguntas,Alternativas,Resposta,Ano
"No direito brasileiro legislado, desde que subtraia por completo
o entendimento da ilicitude ou a determinação por ela,
a embriaguez terá, genericamente, o condão de excluir total
ou parcialmente a imputabilidade penal quando for",a) não premeditada. | b) não preordenada. | c) oriunda de culpa consciente. | d) oriunda de culpa inconsciente. | e) oriunda de caso fortuito.,e,2014
"O funcionário público que se apropria de dinheiro, valor ou
qualquer outro bem móvel, público ou particular, de que
tem a posse em razão do cargo, ou o desvia, em proveito
próprio ou alheio, comete crime de",a) inserção de dados falsos em sistema de informações. | b) peculato. | c) concussão. | d) prevaricação. | e) emprego irregular de verbas ou rendas públicas.,b,2014
"Considere o artigo 10 do Código Penal.
Art. 10 − O dia do ...... ...... no cômputo do prazo.
Contam-se ......, ...... e ...... pelo calendário comum.
Com relação à contagem do prazo penal, preenche,
correta e respectivamente, as lacunas:",a) final − incluiu-se − as horas − os dias − os meses | b) início − exclui-se − os dias − os meses − os anos | c) começo − inclui-se − os dias − os meses − os anos | d) final − excluiu-se − as horas − os dias − os anos | e) começo−considera-se − as horas − os dias − os meses,c,2014
"Com relação à aplicação da lei penal, é INCORRETO
afirmar:","a) Não há crime sem lei anterior que o defina. Não há pena sem prévia cominação legal. | b) A lei excepcional ou temporária, embora decorrido o período de sua duração ou cessadas as circunstâncias que a determinaram, aplica-se ao fato praticadodurante sua vigência. | c) Pode-se ser punido por fato que lei posterior deixe de considerar crime, se já houver sentença penaldefinitiva. | d) A pena cumprida no estrangeiro atenua a pena imposta no Brasil pelo mesmo crime, quando diversas, ou nela é computada, quando idênticas. | e) Considera-se praticado o crime no momento da ação ou omissão, ainda que outro seja o momento de seu resultado",c,2014
A sentença criminal condenatória estrangeira é eficaz no direito brasileiro,"a) inclusive para fins de reincidência. | b) somente para sujeitar o agente à medida de segurança. | c) somente para sujeitar o agente à reparação do dano, à restituição e outros efeitos civis. | d) somente nos casos expressos de extraterritorialidade incondicionada da lei estrangeira. | e) somente quando se tratar de crime executado no Brasil, cujo resultado se produziu no estrangeiro.",a,2014
"Com relação aos crimes contra a honra regulados pelo Código Penal,","a) constitui calúnia a imputação dolosamente falsa, formulada em desfavor de vítima já morta, de prática anterior de vias de fato contra alguém. | b) é admissível, na calúnia, a exceção da verdade, salvo se, constituindo o fato imputado crime de ação privada, o ofendido não foi condenado por sentença irrecorrível. | c) é admissível, na calúnia, a exceção da verdade se do crime imputado, embora de ação pública, o ofendido foi condenado por sentença irrecorrível. | d) há exclusão do crime quando se tratar de ofensa irrogada em juízo, na discussão da causa, pela parte ou por seu procurador. | e) havendo retratação cabal na calúnia e difamação, o réu fica isento de pena.",b,2014
"Em vista do direito vigente,","a) o crime de posse de drogas ilícitas para consumo pessoal tem prazo prescricional ordinário de dois anos. | b) o crime de associação para fins de tráfico reclama a composição mínima de 3 agentes. | c) no tráfico de drogas é vedada a conversão em penas restritivas de direitos, mesmo se cabível à luz dos critérios da parte geral do Código Penal. | d) no tráfico de drogas com causa específica de diminuição é, em tese, viável a suspensão condicional da pena. | e) a oferta gratuita de drogas não caracteriza a traficância.",a,2014
"Nas ações penais abrangidas pela chamada Lei Maria da
Penha, admissível a renúncia à representação da ofendida
perante o juiz, em audiência especialmente designada com
tal finalidade, antes do recebimento da denúncia e ouvido o
Ministério Público,",a) nos crimes cometidos sem violência ou grave ameaça à pessoa. | b) em qualquer crime. | c) apenas no crime de lesão corporal leve. | d) nos crimes de lesão corporal leve e de ameaça. | e) no crime de ameaça.,e,2014
"Aprovada em Sessão Plenária de 15 de dezembro de 1976, a Súmula 554 do Supremo Tribunal Federal enuncia que O pagamento de cheque emitido sem suficiente previsão de fundos, após o recebimento da denúncia, não obsta o prosseguimento da ação penal. Com o advento da reforma da Parte Geral do Código Penal pela Lei no 7.209/1984, o sentido normativo dessa súmula passou a ser, no entanto, tensionado por importantes segmentos da doutrina brasileira, notadamente à luz do instituto denominado",a) insignificância penal. | b) desistência voluntária. | c) arrependimento eficaz. | d) arrependimento posterior. | e) crime impossível.,d,2014
"Segundo sua classificação doutrinária dominante, o chamado ofendículo pode mais precisamente caracterizar situação de exclusão de",a) antijuridicidade. | b) tipicidade. | c) periculosidade. | d) culpabilidade. | e) punibilidade.,a,2014
"No processo de aplicação da pena, os maus antecedentes
do agente incluem-se dentre as",a) circunstâncias agravantes. | b) qualificadoras. | c) circunstâncias judiciais. | d) causas especiais de aumento de pena. | e) circunstâncias objetivas.,c,2014
"No tocante às circunstâncias atenuantes, é correto afirmar
que","a) permitem a redução da pena abaixo do mínimo previsto na lei, segundo entendimento sumulado do Superior Tribunal de Justiça. | b) incidem na terceira etapa do cálculo da pena. | c) são inaplicáveis se não previstas expressamente em lei. | d) o desconhecimento da lei, embora inescusável, pode ser empregado para atenuar a pena. | e) a reparação do dano não a configura, constituindo apenas causa geral de diminuição da pena.",d,2014
"Quanto à injúria, é correto afirmar que","a) a pena é aumentada de 1/3 se o crime é cometido contra pessoa portadora de deficiência. | b) absorve o crime de lesão corporal, se consiste em violência que, por sua natureza ou pelo meio empregado, possa ser considerada aviltante. | c) há extinção da punibilidade quando o ofendido, de forma reprovável, provocou diretamente a ofensa. | d) não responde pelo crime quem dá publicidade a conceito desfavorável emitido por funcionário público, em apreciação ou informação que preste no cumprimento de dever do ofício. | e) admissível a retratação, se verificada até o recebimento da denúncia.",c,2014
"No que concerne aos crimes contra o patrimônio,","a) se o agente obteve vantagem ilícita, em prejuízo da vítima, mediante fraude, responderá pelo delito de extorsão. | b) se, no crime de roubo, em razão da violência empregada pelo agente, a vítima sofreu lesões corporais leves, a pena aumenta-se de um terço. | c) se configura o crime de receptação mesmo se a coisa tiver sido adquirida pelo agente sabendo ser produto de crime não classificado como de natureza patrimonial. | d) não comete infração penal quem se apropria de coisa alheia vinda a seu poder por erro, caso fortuito ou força da natureza. | e) o corte e a subtração de eucaliptos de propriedade alheia não configura, em tese, o crime de furto por não se tratar de bem móvel.",c,2014
"Não se tipifica crime material contra a ordem tributária,previsto no art. 1º, incisos I a IV, da Lei no 8.137/90,antes do lançamento definitivo do tributo. O enunciado da Súmula Vinculante 24 do STF, citadoacima, mais diretamente implica que","a) o erro sobre elemento do tipo penal exclui o dolo. | b) reduz-se a pena quando, até o recebimento da denúncia, o agente de crime cometido sem violência ou grave ameaça reparar o dano ou restituir a coisa. c) a prescrição começa a correr do dia em que o crime se consumou. | d) o erro inevitável sobre a ilicitude do fato isenta de pena. | e) a confissão espontânea da autoria do crime atenua a pena.",c,2014
"A adequação perfeita entre o fato natural, concreto, e a
descrição abstrata contida na lei denomina-se",a) culpabilidade. | b) tipicidade. | c) antijuridicidade. | d) relação de causalidade. | e) consunção.,b,2014
"Considere:
I.Cícerus aceitou desafio para lutar.
II.Marcus atingiu o agressor após uma agressão
finda.
III.Lícius reagiu a uma agressão iminente.
Presentes os demais requisitos legais, a excludente da legítima
defesa pode ser reconhecida em favor de","a) Lícius, apenas. | b) Cícerus e Marcus. | c) Cícerus e Lícius. | d) Marcus e Lícius. | e) Cícerus, apenas.",a,2014
"Quanto ao regime prisional fechado, é INCORRETO dizê-
lo passível de","a) ser cumprido por quem, primário, foi condenado somente por um crime de peculato culposo. | b) ser inicialmente aplicado a quem, primário, foi condenado somente por um crime de peculato mediante erro de outrem. | c) progressão na reincidência específica de crimes hediondos ou assemelhados. | d) comportar exame criminológico somente quando concretamente necessário, à vista de fundada decisão judicial. | e) passível de trabalho externo, salvo no início de cumprimento da pena.",d,2014
"Segundo a jurisprudência hoje dominante no Superior Tribunal
de Justiça, no âmbito dos crimes ambientais a máxima
societas delinquere non potest seria aplicável à
pessoa jurídica",a) porque ela é incapaz de produzir conduta no sentido técnico-normativo do termo. | b) porque ela não é continente para um juízo de imputação penal. | c) porque ela não tem como ser sujeito de sanção penal. | d) quando ela for imputada de modo isolado e dissociado de pessoas físicas. | e) quando ela for imputada em conjunto com pessoas físicas.,d,2014
"Para incluir–se no âmbito de proteção normativa do artigo
347 do Código Penal, a inovação da coisa na pendência
de processo notadamente precisa ser",a) cênica e/ou ardilosa. | b) importante e/ou significativa. | c) voluntária e/ou consciente. | d) oculta e/ou sub–reptícia. | e) irreversível e/ou irreparável.,a,2014
"Augusta, funcionária pública municipal, subtraiu da repartição em que trabalhava, uma máquina fotográfica, patrimônio da Prefeitura, que era utilizada na realização de perícias. Vários dias depois, arrependida, procurou a sua superiora hierárquica, confessou a subtração e devolveu a máquina referida. Nesse caso, na ação penal resultante desse fato, Augusta","a) será inocentada, por ter ocorrido arrependimento eficaz. | b) responderá por tentativa de peculato. | c) terá sua pena reduzida de um a dois terços. | d) não terá nenhum benefício, por tratar-se de crime contra a Administração Pública. | e) será inocentada, por ter ocorrido desistência voluntária.",c,2012
"Analise as proposições a seguir assinalando a alternativa CORRETA: (I) Constranger alguém mediante violência ou grave ameaça a abrir ou fechar o seu estabelecimento de trabalho, ou a participar de parede ou paralisação econômica constitui crime contra a Organização do Trabalho. (II) Constranger alguém, mediante violência ou grave ameaça, a participar ou deixar de participar de determinado sindicato ou associação profissional constitui crime contra a Organização do Trabalho. (III) O abandono de emprego por, no mínimo três empregados, praticando violência contra pessoa ou coisa, é considerado abandono de emprego coletivo constituindo crime contra a Organização do Trabalho. (IV) Constitui crime contra a Organização do Trabalho frustrar a lei sobre a nacionalização do trabalho.",a) Somente as alternativas (I)  e (III)  estão corretas. | b) Somente a alternativa (IV)  está correta. | c) Somente as alternativas (III)  e (IV)  estão corretas. | d) Somente as alternativas (I)  e (IV)  estão corretas. | e) Todas as alternativas estão corretas.,e,2012
"Na lei penal brasileira, NÃO é causa extintiva da punibilidade","a) a retratação ou declaração da verdade, antes da sentença no processo em que ocorreu o ilícito, no falso testemunho ou falsa perícia. | b) a declaração, confissão e o pagamento espontâneos das contribuições, valores, importâncias e informa- ções devidas à previdência social, na forma definida em lei ou regulamento, antes do início da ação fiscal, na apropriação indébita previdenciária. | c) a retratação cabal do querelado, antes da sentença, na calúnia e na difamação. | d) o perdão judicial, no peculato mediante erro de outrem. | e) a reparação integral do dano, no peculato culposo, quando precedente à sentença irrecorrível.",d,2014
"Para cumprir sete dias de pena de reclusão que ainda restavam, a foragida Marta foi recapturada às dezenove horas de domingo. O respectivo mandado de prisão, depois de formalizado seu cumprimento, foi juntado aos autos do processo de execução penal logo no dia imediato à prisão. Precisamente, Marta deverá em princípio ser solta","a) na terça-feira, da semana imediata | b) na segunda-feira, da semana imediata. | c) no domingo, da semana imediata. | d) no domingo à noite, da semana imediata. | e) no sábado imediato.",e,2014
"Tratando-se de crime doloso, não caracteriza circunstância genérica agravante","a) a maternidade, no infanticídio. | b) a filiação, no parricídio. | c) a execução mediante promessa de recompensa, na ameaça. | d) a embriaguez preordenada, no roubo. | e) a motivação torpe, na lesão corporal.",a,2014
"Em direito penal:

I. Reconhecida a tentativa, a pena há de ser diminuída na proporção inversa do iter criminis percorrido pelo agente.

II. A causalidade, nos crimes comissivos por omissão, não é fática, mas jurídica, consistente em não haver atuado o omitente, como devia e podia, para impedir o resultado.

III. O crime culposo comissivo por omissão pressupõe a violação por parte do omitente do dever de agir para impedir o resultado.

IV. O erro sobre a ilicitude do fato, se inevitável, exclui a punibilidade e se confunde com o desconhecimento da lei.

Está correto o que se afirma APENAS em","a) I, II e III. | b) I, II e IV. | c) II, III e IV. | d) III e IV. | e) I e III.",a,2014
"Tratando-se de crime único, praticado sob conduta também única, e considerando o valor do salário mínimo de R$ 724,00, a pena de multa máxima que pode ser fixada com base nos critérios da parte geral do Código Penal é de","a) R$ 7.240,00. | b) R$ 260.640,00. | c) R$ 1.303.200,00. | d) R$ 3.909.600,00. | e) R$ 39.096.000,00.",d,2014
"Mediante promessa de pagamento de cem reais, a intrometida vizinha Florisbela participa dolosamente do infanticídio executado pela jovem mãe Aldegunda que, em desespero, se encontrava então sob forte influência do estado puerperal. Sobre Florisbela, à vista do entendimento hoje dominante na doutrina, com esses dados em princípio pode-se afirmar que","a) responderia por homicídio doloso qualificado, caso a lei brasileira classificasse o infanticídio como modalidade privilegiada de homicídio. | b) responderia por homicídio privilegiado, com Aldegunda, caso a lei brasileira classificasse o infanticídio como modalidade privilegiada de homicídio. | c) responde por homicídio qualificado. | d) responde por infanticídio qualificado. | e) responde por infanticídio privilegiado, com Aldegunda.",a,2014
"Com relação à tortura, cabe afirmar:","a) Genericamente trata-se de crime próprio. | b) Não está tipificada distintamente a conduta cometida com finalidade puramente discriminatória. | c) Na versão especificamente omissiva, trata-se de crime comum. | d) Trata-se de crime insuscetível de graça, porém não de anistia. | e) Pode ser aplicada a lei brasileira ao crime praticado por brasileiro no estrangeiro.",e,2014
"Segundo entendimento hoje pacificado no Superior Tribunal
de Justiça, a abolitio criminis temporária prevista no
estatuto do desarmamento,","a) abrangeu, por certo período, aqueles que portassem armas de fogo de uso restrito. | b) abrangia os crimes de porte ilegal de arma de uso permitido. | c) vigorou por período maior apenas para os possuidores de arma de fogo e de munição de uso permitido. | d) ainda vigora para aqueles que possuírem e portarem armas de fogo de uso permitido. | e) nunca alcançou os possuidores de armas de uso restrito com numeração raspada.",c,2014
"Quanto aos crimes de tortura, correto afirmar que","a) punível aquele que se omite em face da tortura, ainda que sem o dever legal de evitá–la ou apurá–la. | b) todos são classificados como próprios, segundo expressa disposição legal. | c) o condenado sempre iniciará o cumprimento da pena em regime fechado. | d) sujeito à jurisdição penal brasileira o estrangeiro que venha a torturar brasileiro fora do território nacional. | e) a condenação acarretará a interdição de cargo, função ou emprego público pelo triplo do prazo da pena aplicada.",d,2014
"No tocante às penas aplicáveis às pessoas jurídicas por crimes ambientais, é correto afirmar que",a) possível a suspensão parcial ou total de atividades por tempo indeterminado. | b) são autônomas e substitutivas. | c) a proibição de contratar com o Poder Público não poderá exceder dez anos. | d) só podem ser aplicadas cumulativamente. | e) a multa deverá ser aplicada em salários mínimos.,c,2014
"A conduta do funcionário que exige tributo ou contribuição social que sabe ou deveria saber indevido, ou, quando devido, emprega na cobrança meio vexatório ou gravoso, que a lei não autoriza, configura",a) abuso de poder tributário. | b) corrupção passiva. | c) concussão. | d) excesso de exação. | e) crime contra a ordem tributária.,d,2014
"De um lado, “solicitar” ou “receber” e, de outro lado, “exigir” compõem núcleos opostos que, respectivamente, diferenciam, entre si, duas importantes e recorrentes figuras penais, ambas cometidas por funcionários públicos. Embora, nesse ponto, substancialmente diversas, no mais, mostram-se apenas aparentemente próximas uma da outra. São elas:",a) prevaricação e violência arbitrária. | b) condescendência criminosa e excesso de exação. | c) advocacia administrativa e corrupção. | d) peculato culposo e peculato doloso. | e) corrupção passiva e concussão.,e,2014
"No cômputo da pena, estima-se o",a) acréscimo decorrente da continuidade genérica à vista da gravidade das circunstâncias judiciais verificadas. | b) abatimento decorrente da semi-imputabilidade à vista da perspectiva de cura do quadro médico-psiquiátrico do agente. | c) abatimento decorrente da tentativa à vista da aptidão concreta da conduta para ofender o bem jurídico tutelado. | d) acréscimo decorrente do concurso formal heterogêneo à vista do número de infrações praticadas. | e) acréscimo decorrente do concurso formal homogêneo à vista da identidade objetivo-subjetiva das infrações praticadas.,d,2014
"A propósito de crimes praticados por particular contra a
Administração em geral é correto afirmar:","a) Para caracterizar o crime de usurpação de função pública é necessário que o agente aufira algum tipo de vantagem. | b) Se o crime de contrabando for praticado em transporte aéreo, marítimo ou fluvial aplica-se a pena em dobro. | c) Aquele que solicita ou recebe, para si ou para outrem, direta ou indiretamente, ainda que fora da função ou antes de assumi-la, mas em razão dela, vantagem indevida, ou aceita promessa de tal vantagem comete crime de corrupção ativa. | d) Aquele que oferece ou promete vantagem indevida a funcionário público, para determiná-lo a praticar, omitir ou retardar ato de ofício incorre nas penas da corrupção passiva. | e) Aquele que se opõe à execução de ato legal, mediante violência ou ameaça a funcionário competente para executá-lo comete crime de resistência, sendo que tal violência ou ameaça não se estende àquele que prestaauxílio ao funcionário que executa o ato.",b,2014
"Considerando as condutas típicas do empresário, é
correto afirmar que","a) ele é reincidente, pois o crime anterior é circunstância agravante do crime posterior. | b) a reincidência não se aplica ao problema, pois os tipos objetivo e subjetivo são distintos. | c) ele não é reincidente, pois cometeu o novo crime antes de transitar em julgado a sentença penal que o condenou pelo crime anterior. | d) ele é reincidente, pois cometeu o novo crime após ser condenado pelo crime anterior. | e) ele não é reincidente, pois o crime anterior teve como objeto jurídico o patrimônio da previdência social.",c,2014
Com relação à exclusão de ilicitude é correto afirmar:,"a) Há crime quando o agente pratica o fato em exclusão de ilicitude, havendo, no entanto, redução da pena. | b) Considera-se em estado de necessidade quem, usando moderadamente dos meios necessários, repele injusta agressão, atual ou iminente, a direito seu ou de outrem. | c) Considera-se em legítima defesa quem pratica o fato para salvar de perigo atual, que não provocou por sua vontade, nem podia de outro modo evitar, direito próprio ou alheio, cujo sacrifício, nas circunstâncias, não era razoável exigir-se. | d) Pode alegar estado de necessidade mesmo quem tinha o dever legal de enfrentar o perigo. | e) Ainda que o agente haja em caso de exclusão de ilicitude, este responderá pelo excesso doloso ou culposo.",e,2014
"Chilperico, auditor fiscal, exigiu para si dez mil reais de propina de uma contribuinte para não implicá-la em dada responsabilização tributária, usando aquele o dinheiro para uma viagem turística à Disneylândia. Acabou condenado à pena de 2 anos de reclusão e pagamento de 10 dias-multa pelo crime de concussão (Código Penal, art. 316, caput, pena mínima). Enquanto isso, seu irmão gêmeo Clotário, também auditor fiscal, exigiu indevidamente um pagamento de mil reais de ICMS de outro contribuinte, acabando Clotário condenado por excesso de exação e suportando a pena final de 3 anos de reclusão e pagamento de 10 dias-multa (Código Penal, art. 316, parágrafo 1º , pena mínima). Aregunda, mãe dos gêmeos, ficou perplexa. Fosse ela uma jurista, e apenas com esses dados, em princípio, sua irresignação teria fundamento teórico mais preciso em um importante postulado que estrutura toda a legislação das penas no direito brasileiro, qual seja a ideia de",a) pessoalidade. | b) dignidade humana. | c) legalidade. | d) proporcionalidade. | e) individualização.,d,2014
"Radegunda, auditora fiscal, utilizou um automóvel que lhe estava confiado pela Administração pública para levar sua filha para a escola e, na volta, para fazer compras domésticas no supermercado, restituindo em seguida o carro intacto e com o tanque de combustível completo. Na mais precisa terminologia técnica, com a posição doutrinária dominante é correto afirmar que houve",a) furto em tese penalmente punível. | b) peculato de uso penalmente impunível enquanto tal. | c) furto de uso impunível enquanto tal. | d) peculato-furto em tese penalmente punível. | e) apropriação indébita impunível enquanto tal.,b,2014
"Para substituição da pena privativa de liberdade por pena restritiva de direitos impõe-se, de acordo com o Código Penal, que",a) a pena originária seja de até 4 anos. | b) o réu seja primário em crime doloso. | c) a substituição seja socialmente recomendável. | d) o réu tenha bons antecedentes. | e) as circunstâncias judiciais indiquem a suficiência da substituição.,e,2014
"Dispõe o Código Penal que, no concurso de crimes, as penas de multa são aplicadas distinta e integralmente. A respeito dessa disposição, instaurou-se sério debate doutrinário e jurisprudencial quanto à cumulação das multas",a) no concurso material homogêneo. | b) no concurso material heterogêneo. | c) no concurso formal impróprio. | d) na aberratio ictus dita de unidade simples. | e) na continuidade delitiva.,e,2014
"Segundo a lei brasileira, tratando-se de condução de veí- culo automotor,","a) no homicídio culposo, incide causa de aumento quando o crime é praticado em faixa de pedestre, na calçada ou área de estacionamento de veículos. | b) não se aplicam as disposições da Lei no 9.099/95 ao crime de lesão corporal culposa. | c) constata-se o crime de conduta sob embriaguez com a concentração de álcool por litro de sangue igual ou superior a 4 decigramas. | d) afastar-se do local do acidente para fugir à responsabilidade civil ou penal é uma faculdade do agente, desde que não haja vítimas fisicamente lesionadas. | e) poderá haver crime de omissão de socorro ainda que a vítima tenha sofrido morte instantânea.",e,2014
"Considere o seguinte excerto:""a própria estrutura e organização do inquérito policial não preveem a participação da defesa na fase de investigação criminal realizada antes do ajuizamento do processo criminal, ficando sua condução a cargo de órgãos estatais tendencialmente acusatórios. O inquérito policial, na forma em que está disciplinado na legislação pátria, ainda sinaliza um modelo inquisitório, sob a justificativa de ser mera peça informativa, muito embora se constate, na prática, sua influência no convencimento do magistrado. (...) Por mais bem intencionados que sejam, os órgãos de investigação possuem a função de encontrar o acusado. A Polícia Judiciária muitas vezes persegue essa meta de maneira impulsiva − em alguns casos de formas extremas −, marcada pela necessidade de realizar, o quanto antes, o indiciamento de um indivíduo, quer para reduzir os casos não resolvidos, quer para dar uma 'resposta à sociedade' a respeito da notitia criminis. (...) Por fim, os defensores, salvo aqueles pertencentes a grandes escritórios criminais, em regra não acompanham ou interferem nas diligências da fase pré-processual."" (YOKAICHIYA, Cristina Emy. Investigação Criminal: ser e dever-ser. In: RÉ, Aluísio Nunes Monti Ruggeri; REIS, Gustavo Augusto Soares dos. Temas aprofundados da Defensoria Pública, V. 2. Salvador: JusPodivm, 2014, p. 790-792) O texto é um recorte da realidade de nosso direito processual penal na fase de investigação. Sobre este tema, é correto afirmar:","a) A prerrogativa de requisição do Defensor Público pode se conectar à função institucional de acompanhar inquérito policial, potencializando o reequilíbrio na investigação criminal na qual historicamente a defesa, quando interfere, costuma apresentar requerimentos, enquanto o Ministério Público requisições à autoridade policial. | b) A Lei Orgânica Nacional nº 80/94 impõe como função institucional acompanhar inquérito policial quando o preso não constituir advogado, o que veda o Defensor Público de realizar investigação fora do âmbito oficial de um inquérito policial. | c) A presença de elemento irrefutável de autoria delitiva contra o investigado desobriga o Defensor Público de acompanhar a investigação policial, porque tal função institucional está juridicamente condicionada à inocência do investigado. | d) A Defensoria Pública não pode impetrar habeas corpus ou ajuizar qualquer ação judicial na fase de investigação criminal, haja vista que sua função institucional é apenas acompanhar inquérito policial; o que impõe o desfecho do inquérito para que possa tomar medidas judiciais. | e) ""Acompanhar inquérito policial, inclusive com a comunicação imediata da prisão em flagrante pela autoridade policial"" é função institucional que deve ser interpretada e praticada com moderação, pois a Constituição Federal garante direitos de suspeitos e investigados por meio da imparcialidade do Ministério Público.",a,2014
"No que toca à composição dos danos civis nos juizados
especiais criminais, possível assegurar que","a) não implica decadência o não oferecimento da representação na audiência preliminar, se não obtido o acordo. | b) é incabível na ação penal pública incondicionada. | c) é cabível apenas na ação penal privada e, se operada, conduz à absolvição. | d) é cabível apenas na ação penal pública condicionada e, se operada, conduz à extinção da punibilidade pela renúncia ao direito de representação. | e) conduz à extinção da punibilidade pelo perdão aceito nos crimes de ação privada.",a,2014
A prescrição penal,"a) no crime continuado (Código Penal, artigo 71 e seu parágrafo único) , regula-se pela pena concursiva resultante do acréscimo correspondente à continuidade. | b) não pode ter por termo inicial data anterior à denúncia ou queixa, em nenhuma hipótese. | c) não pode ter por termo inicial data anterior à denúncia ou queixa, quando se tratar de prescrição dita em abstrato. | d) não pode ter por termo inicial data anterior à denúncia ou queixa, quando se tratar de prescrição dita em concreto. | e) no caso de detração penal (Código Penal, artigo 42) , regula-se pelo tempo que resta da pena, após a dedução do tempo de pena de prisão provisória já expiado, segundo entendimento hoje dominante no Superior Tribunal de Justiça.",d,2014
"Com relação ao controle penal das drogas, segundo o entendimento hoje dominante no","a) Superior Tribunal de Justiça, todas as pessoas que foram condenadas por tráfico de drogas tem que cumprir 3/5 (três quintos)  da pena privativa de liberdade respectiva, se reincidentes, para postularem sua progressão de regime prisional. | b) Supremo Tribunal Federal, não há como ser aplicado o chamado princípio da insignificância penal na conduta de portar ínfima quantidade de maconha para uso exclusivamente próprio, quando cometida por militar no ambiente castrense. | c) Superior Tribunal de Justiça, o reconhecimento da causa de diminuição específica do tráfico de drogas (Lei nº 11.343/2006, artigo 33, parágrafo 4º)  afasta, de regra, a hediondez do crime cometido. | d) Superior Tribunal de Justiça, é incabível a aplicação retroativa, aos crimes cometidos anteriormente a sua vigência, da causa de diminuição específica do tráfico de drogas trazida pelo artigo 33, parágrafo 4º da Lei no 11.343/2006. | e) Superior Tribunal de Justiça, é cabível a aplicação retroativa, aos crimes cometidos anteriormente a sua vigência, da causa de diminuição específica do tráfico de drogas trazida pelo artigo 33, parágrafo 4º da Lei nº 11.343/2006, de sorte que a redução respectiva incida sobre o montante de pena apurado segundo as margens cominadas pela Lei nº 6.368/197",b,2014
"Com relação à legislação das armas de fogo,","a) a chamada abolitio criminis temporária, no entender hoje pacificado do Superior Tribunal de Justiça, teve como limite a data de 23 de outubro de 2005, após o que não ampara mais a conduta do possuidor de qualquer arma de fogo. | b) a chamada abolitio criminis temporária, no entender hoje pacificado do Superior Tribunal de Justiça, abrangeu as condutas de posse e de porte ilegal de arma de fogo. | c) a chamada abolitio criminis temporária, no entender hoje pacificado do Superior Tribunal de Justiça, aplica-se aos ilícitos de posse ilegal de arma de fogo, inclusive de uso restrito, que tenham sido cometidos até 31 de dezembro de 2010. | d) a chamada abolitio criminis temporária, no entender hoje pacificado do Superior Tribunal de Justiça, aplica-se aos ilícitos de posse ilegal de arma de fogo, desde que de uso permitido e de numeração, marca ou outro sinal de identificação não raspado, nem suprimido ou alterado que tenham sido cometidos até 31 de dezembro de 2011. | e) o desmuniciamento da arma não afasta os crimes do Estatuto do Desarmamento, no entender hoje pacificado do Supremo Tribunal Federal.",e,2014
"Processado por roubo cometido contra empresa pública
federal, Mélvio teve sua prisão preventiva legalmente decretada.
Ao ser regularmente cumprido o respectivo mandado
por Oficial de Justiça, Mélvio resistiu com violência à
prisão e, ao final, foi absolvido da imputação de roubo,
posto que afinal reconhecida injusta. Com base somente
nesses dados,","a) caracteriza-se o crime de resistência. | b) inexistiu crime de resistência, qualquer que seja o fundamento técnico da absolvição quanto ao roubo. | c) inexistiu crime de resistência, desde que a absolvição seja pela negativa de autoria quanto ao roubo. | d) inexistiu crime de resistência, mas responde Mélvio, de qualquer modo, por outro eventual crime correspondente à violência. | e) inexistiu o crime de resistência, desde que a absolvição quanto ao roubo tenha afirmado a inexistência ou o atipicidade do fato respectivo.",a,2014
"Em relação às nulidades no processo penal,","a) as partes poderão arguir nulidade referente à formalidade cuja observância só à parte contrária interesse. | b) não será declarada a nulidade de ato processual que não houver influído na apuração da verdade substancial ou na decisão da causa. | c) ocorre nulidade por incompetência, mas não por suspeição do juiz. | d) a nulidade por ilegitimidade do representante da parte não poderá ser sanada. | e) a incompetência do juízo anula todos os atos do processo, instrutórios e decisórios.",b,2014
NÃO configura o crime de redução à condição análoga deescravo,"a) submeter a vítima a trabalhos forçados ou a jornada exaustiva, sujeitando-a a condições degradantes de trabalho. | b) constranger alguém, mediante violência ou grave ameaça, a celebrar contrato de trabalho. | c) restringir, por qualquer meio, a locomoção do trabalhador em razão de dívida contraída com o empregador ou preposto. | d) cercear o uso de qualquer meio de transporte por parte do trabalhador, com o fim de retê-lo no local de trabalho. | e) manter vigilância ostensiva no local de trabalho ou se apoderar de documentos ou objetos pessoais do trabalhador, com o fim de retê-lo no local de trabalho.",b,2014
Configura o crime de boicotagem violenta,"a) constranger alguém, mediante violência ou grave ameaça, a não fornecer a outrem ou não adquirir de outrem matéria-prima ou produto industrial ou agrícola. | b) participar de suspensão ou abandono coletivo de trabalho, praticando violência contra pessoa ou contra coisa. | c) constranger alguém, mediante violência ou grave ameaça, a abrir ou fechar o seu estabelecimento, ou a participar de parede ou paralisação de atividade econômica. | d) participar de suspensão ou abandono coletivo de trabalho, provocando a interrupção de obra pública ou serviço de interesse coletivo. | e) danificar estabelecimento industrial, comercial ou agrícola com o intuito de impedir ou embaraçar o curso normal do trabalho.",a,2014
"No que concerne ao crime de peculato doloso, é correto
afirmar que",a) o ressarcimento do dano até a denúncia extingue a punibilidade do agente. | b) o particular responde pelo delito quando for coautor ou partícipe. | c) o delito só se caracteriza se o agente tiver obtido vantagem patrimonial. | d) a imputação do delito depende de prévia tomada ou prestação de contas do responsável pelo desvio. | e) não é possível a continuidade delitiva.,b,2014
