Perguntas,Alternativas,Resposta,Ano
"Considere a situação hipotética descrita a seguir. Adriano e Márcio fazem parte do grupo “Brigadas Marrons"", movimento formado, em sua maioria, por estudantes universitários que defendem o fim do Estado brasileiro e a implementação de uma comunidade estatal inédita, alicerçada sobre os ideais do movimento. As táticas do grupo se baseiam em depredação de ônibus e metrôs da cidade de São Paulo. Em certa data, Adriano e Márcio foram presos em flagrante, e, após, denunciados pela suposta prática dos crimes x, y e z, previstos no Código Penal. Citados, Adriano e Márcio não constituíram defensor, tendo deixado de apresentar resposta à acusação. Da prisão, fizeram chegar à imprensa a seguinte declaração: “Não reconhecemos nenhum órgão da justiça. Seremos, nós mesmos, nossos defensores, mesmo sem sermos advogados"".Convenção Americana de Direito Humanos:""Artigo 8. 2 (...) Durante o processo, toda pessoa tem direito, em plena igualdade, às seguintes garantias mínimas: (...)d) direito do acusado de defender-se pessoalmente ou de ser assistido por um defensor de sua escolha e de comunicar- se, livremente e em particular, com seu defensor;e) direito irrenunciável de ser assistido por um defensor proporcionado pelo Estado, remunerado ou não, segundo a legislação interna, se o acusado não se defender ele próprio, nem nomear defensor dentro do prazo estabelecido pela lei;"".Diante da situação hipotética descrita, e com base no dispositivo normativo previsto na Convenção Americana de Direito Humanos, citado acima,","a) o juiz nomeará defensores ad hoc para cada ato do processo. | b) Adriano e Márcio não serão defendidos por defensores custeados pelo mesmo Estado de que buscam a destruição. | c) a Convenção autoriza a dispensa da defesa técnica, de modo que Adriano e Márcio poderão se defender sem constituir defensor técnico. | d) a autodefesa de Adriano e Márcio poderia ser exercida apenas na audiência de custódia. | e) a Defensoria Pública atuará na defesa de Adriano e Márcio por mandato constitucional.",e,2015
"Considere as seguintes situações hipotéticas:I.A Promotora de Justiça de uma comarca do Estadoda Paraíba requereu à autoridade policial a instauraçãode Inquérito Policial para apuração de crimede injúria, de ação penal privada, figurando comovítima Luis e como autor do crime Edson. A autoridadepolicial atende ao pedido veiculado e instaurao Inquérito Policial.II.Durante o trâmite de um Inquérito Policial instauradopara apuração de crime de homicídio tentado a vítimaapresenta requerimento ao Delegado de Polícia pararealização de uma diligência que entende ser útil paraapuração da verdade real. O Delegado de Polícia,entendendo ser impertinente o requerimento e adiligência solicitada, deixa de realizar a diligência.III.O Delegado de Polícia de uma determinada cidade noEstado da Paraíba, após instaurar um Inquérito Policialpara apuração de crime de furto que teria sidocometido por Theo, não conseguindo apurar provasda autoria delitiva determina o imediato arquivamentodos autos.IV.Encerrado Inquérito Policial para apuração de crimede ação penal privada a autoridade policial, apóspedido do requerente, entrega os autos de inquéritoao requerente, mediante traslado. O Delegado de Polícia agiu dentro da legalidade APENASnas situações indicadas em","a) I, II e IV. | b) II e IV. | c) II, III e IV. | d) III e IV. | e) I e III.",b,2015
"A autoridade policial de um determinado Distrito Policial dacomarca de João Pessoa lavra um Termo Circunstanciadoapós tomar conhecimento de um crime de lesão corporal denatureza leve ocorrido em uma casa noturna, figurando comoautor do fato Lúcio. Encaminhados os autos ao fórum edesignada audiência preliminar, sem possibilidade de composiçãocivil entre as partes, o Ministério Público propõe a Lúciouma transação penal consistente na entrega de 10 cestasbásicas a uma instituição carente da cidade de João Pessoa.Lúcio aceita o benefício, que é homologado pelo Magistrado.Neste caso, Lúcio poderá ser novamente beneficiado com atransação penal após transcorrido o prazo mínimo de",a) 8 anos. | b) 3 anos. | c) 10 anos. | d) 5 anos. | e) 2 anos.,d,2015
"NÃO se trata de garantia processual expressa na Constituição
da República:",a) a liberdade provisória. | b) a identificação do responsável pelo interrogatório policial. | c) a publicidade restrita. | d) o cumprimento da pena em estabelecimento distinto em razão da natureza do delito. | e) o duplo grau de jurisdição.,e,2015
"Segundo a Lei nº 11.343/2006,","a) a delação premiada prevista nesta Lei permite que o colaborador não seja denunciado. | b) para efeito da lavratura do auto de prisão em flagrante e estabelecimento da materialidade do delito, é suficiente o laudo de constatação da natureza e quantidade da droga, firmado por dois peritos ou, na falta, por duas pessoas idôneas. | c) o inquérito policial será concluído no prazo de 30 dias, se o indiciado estiver preso, e de 90 dias, quando solto, não podendo estes prazos ser prorrogados sob qualquer motivo. | d) ao oferecer denúncia, o Ministério Público poderá arrolar até 8 testemunhas. | e) oferecida a denúncia, o juiz ordenará a notificação do acusado para oferecer defesa prévia, por escrito, no prazo de 10 dias, e somente se recebida a denúncia ordenará, depois, a citação do acusado para audiência de instrução e julgamento.",e,2015
"Em relação aos recursos no processo penal, cabe recurso","a) em sentido estrito da decisão que receber a denúncia. b) de agravo, no prazo de 5 dias, da declaração da extinção da punibilidade feita pelo juiz da execução penal. | c) em sentido estrito da decisão que absolver sumariamente o acusado, no procedimento do Tribunal do Júri. | d) em sentido estrito da decisão que decidir sobre a unificação das penas. | e) de embargos infringentes quando a decisão de segundo grau, ao julgar apelação, recurso em sentido ou habeas corpus, for desfavorável ao acusado, por maioria de votos.",b,2015
"Sobre a prisão processual e as medidas cautelares alternativas à prisão, é correto afirmar:","a) É incabível prisão preventiva, no curso da ação penal, a requerimento do assistente do Ministério Público. | b) Será admitida a decretação da prisão preventiva, independentemente do máximo da pena privativa de liberdade cominada, em caso de o crime envolver violência doméstica e familiar contra a mulher, criança, adolescente, idoso, enfermo ou pessoa com deficiência, para garantir a execução das medidas protetivas de urgência. | c) A fiança poderá ser reduzida, mas não dispensada, de acordo com a situação econômica do preso. | d) O juiz poderá substituir a prisão preventiva pela domiciliar quando o agente for maior de 70 anos. | e) É incabível concessão de fiança nos casos de infração cuja pena privativa de liberdade máxima seja superior a 4 anos.",b,2015
"Sobre o ato processual, considere: I.Por se tratar de preceito de ordem pública, a decretação da nulidade pode ser requerida por quaisquer das partes, incluindo a que lhe deu causa. II.Se a lei não cominar nulidade, o juiz considerará válido o ato que alcançar sua finalidade, ainda que não atenda à forma, legalmente prevista. III.A nulidade de uma parte do ato prejudica a outra, ainda que dela seja independente. IV.O juiz não pronunciará a nulidade quando puder decidir o mérito a favor da parte a quem aproveitaria a declaração. Está correto o que se afirma APENAS em","a) IIIe IV. | b) IIe IV. | c) Ie II. | d) IIe III. | e) I, IIe III.",b,2015
"Impetrado mandado de segurança, se o documento necessário à prova do direito alegado estiver em poder da autoridade
coatora, que se recusa a fornecê-lo, o juiz deverá","a) encaminhar ofício à autoridade tida como coatora, ordenando a exibição do documento, no prazo de 10 dias, para posterior expedição do instrumento de notificação. | b) extinguir o processo sem resolução de mérito, pois o mandado de segurança deve ser instruído com prova pré-constituída do direito alegado. | c) encaminhar ofício à autoridade tida como coatora, solicitando a exibição do documento, no prazo de 10 dias, para posterior expedição do instrumento de notificação. | d) suspender o processo até que o impetrante obtenha o documento pelas vias adequadas, respeitado o prazo decadencial de 120 dias. | e) ordenar, no próprio instrumento da notificação, a exibição do documento, marcando, para cumprimento da ordem, o prazo de 10 dias.",e,2015
"O princípio internacionalmente consagrado do Duplo Grau
de Jurisdição é reconhecido por várias legislações ocidentais.
No Brasil, o princípio também é reconhecido e, segundo
o Supremo Tribunal Federal, decorre","a) diretamente do texto constitucional brasileiro e está previsto no artigo 5º como uma garantia fundamental. | b) diretamente do texto constitucional brasileiro, mas não está previsto no artigo 5º. | c) do Pacto de Direitos Civis e Políticos e tem previsão na Constituição Federal do Brasil. | d) do Pacto de São José da Costa Rica e não tem previsão Constitucional. | e) diretamente dos pactos internacionais de direitos humano se tem previsão expressa na Constituição Federal do Brasil.",d,2015
"Em relação à Lei no 12.850/2013 − Lei das Organizações
Criminosas, é correto afirmar que:","a) a concessão do benefício da colaboração premiada levará em conta a natureza, as circunstâncias, a gravidade e a repercussão social do fato criminoso, a eficácia da colaboração, mas não a personalidade do colaborador. | b) beneficiado por perdão judicial ou não denunciado, o colaborador não poderá mais ser ouvido em juízo. | c) autoriza a infiltração, por policiais, em atividades de investigação, independentemente da existência de investigação formal iniciada, para preservar o sigilo das investigações. | d) não prevê expressamente a interceptação de comunicações telefônicas dentre os meios de obtenção de prova. | e) o retardamento da intervenção policial ou administrativa, na ação controlada, será previamente comunicado ao juiz competente que, se for o caso, estabelecerá os seus limites e comunicará ao Ministério Público.",e,2015
"Seja qual for o crime, quando praticado em detrimento do patrimônio ou interesse da União, Estado e Município, a ação penal
será",a) pública condicionada à requisição do Ministro da Justiça. | b) privada subsidiária da pública. | c) pública condicionada à representação da pessoa jurídica de direito público. | d) privada. | e) pública.,e,2015
"Josué está sendo processado como incurso nas sanções do artigo 155, do Código Penal (crime de furto). No curso do processo,durante a audiência de instrução, o Magistrado que preside o feito deixa de ouvir as testemunhas e extingue a punibilidade doréu, reconhecendo a prescrição da pretensão punitiva estatal. Neste caso, inconformado com o julgamento, o Ministério Públicopoderá interpor recurso","a) em sentido estrito, no prazo de dez dias. | b) de apelação, no prazo de quinze dias. | c) em sentido estrito, no prazo de cinco dias. | d) de apelação, no prazo de cinco dias. | e) de apelação, no prazo de dez dias.",c,2015
"Considere as seguintes assertivas:I.No processo penal, contam-se os prazos da datade juntada aos autos do mandado ou da cartaprecatória ou de ordem e não da data da intimação.II.Intimada a defesa da expedição da carta precatória,torna-se desnecessária intimação da data da audiênciano juízo deprecado.III.É nulo o julgamento da apelação se, após a manifestaçãonos autos da renúncia do único defensor,o réu não foi previamente intimado para constituiroutro. Está correto e é súmula editada pelo Supremo TribunalFederal ou pelo Superior Tribunal de Justiça o indicadoem","a) II e III, apenas. | b) I e II, apenas. | c) I e III, apenas. | d) I, II e III. | e) III, apenas.",a,2015
"O Delegado de Polícia de um determinado Distrito da cidadede Campina Grande, após receber a notícia de um crime deroubo cometido na cidade, no qual a vítima Silvio teve o carrosubtraído por um meliante no centro da cidade no dia 1o demaio de 2015, determina a instauração de Inquérito Policial.No curso das investigações, especificamente no dia 4 demaio de 2015, o veículo roubado é recuperado em poder deManoel, o qual é conduzido ao Distrito Policial. A vítima échamada e reconhece Manoel como sendo o autor do crimede roubo. A autoridade policial representa, então, ao juizcompetente o qual, após manifestação do Ministério Público,decreta a prisão preventiva de Manoel, que é efetivada nomesmo dia 4 de maio. Neste caso, o Inquérito Policial deveriaestar encerrado e relatado pelo Delegado de Polícia no prazode","a) 15 dias após iniciado o Inquérito Policial. | b) 10 dias após iniciado o Inquérito Policial. | c) 5 dias após iniciado o Inquérito Policial. | d) 15 dias, contado o prazo a partir da efetivação da prisão de Manoel. | e) 10 dias, contado o prazo a partir da efetivação da prisão de Manoel.",e,2015
"Lidio é indiciado pelo Delegado de Polícia durante otrâmite de Inquérito Policial contra ele instaurado paraapuração de crime de corrupção ativa. O Promotor deJustiça, após receber os autos do Inquérito Policialdevidamente relatados, apresenta denúncia contra Lidiopelo crime de corrupção ativa. Contudo, o Magistradocompetente acaba rejeitando a denúncia apresentada peloMinistério Público. Neste caso, o Promotor de Justiça, inconformadocom a decisão do Magistrado, deverá interporrecurso","a) em sentido estrito, no prazo de 5 dias. | b) de apelação, no prazo de 10 dias. | c) em sentido estrito, no prazo de 10 dias. | d) de apelação, no prazo de 15 dias. | e) de apelação, no prazo de 20 dias.",a,2015
"De acordo com a Lei nº 12.850/2013, que define organização criminosa e dispõe sobre a investigação criminal, os meios de
obtenção da prova, infrações penais correlatas e o procedimento criminal,","a) a ação controlada, consistente em retardar a intervenção policial ou administrativa relativa à ação praticada por organização criminosa ou a ela vinculada, independe de prévia comunicação ao juiz competente, em razão da urgência. | b) a infiltração de agentes de polícia em tarefas de investigação será precedida de circunstanciada, motivada e sigilosa autorização do Ministério Público, que estabelecerá seus limites. c) o colaborador beneficiado por perdão judicial ou não denunciado não poderá ser ouvido em juízo a requerimento das partes, mas apenas por iniciativa da autoridade judicial. | d) não será admitida colaboração premiada depois de proferida sentença condenatória. | e) caso preste depoimento, o colaborador renunciará, na presença de seu defensor, ao direito ao silêncio e estará sujeito ao compromisso legal de dizer a verdade.",e,2015
"Bráulio, Rodolfo, Ricardo e Benício, todos residentes nacidade de Barra dos Coqueiros - SE, planejam o sequestrode um empresário de uma grande empresa dacidade de Aracaju. No dia 13 de Janeiro de 2015 o plano éexecutado e o empresário é arrebatado quando saía doseu local de trabalho e levado para o cativeiro na cidadede Maruim - SE, onde permaneceu por sete dias até opagamento do resgate e libertação, esta última em umarua deserta na cidade de Barra dos Coqueiros. Iniciadainvestigação criminosa, os quatro criminosos acabampresos. Instaurada a ação penal, pelo referido crime permanentede extorsão mediante sequestro, a competênciapara processar e julgar a ação penal será","a) da comarca de Barra dos Coqueiros, onde foi praticado o último ato executório. | b) das comarcas de Aracaju, Barra dos Coqueiros e Maruim e firmar-se-á pela prevenção. | c) da comarca de Aracaju, onde o crime foi praticado. | d) da comarca de Maruim, onde a maior parte do crime foi executada. | e) firmada pela continência entre as comarcas de Aracaju e Maruim.",b,2015
"Em relação à prisão temporária, à prisão preventiva e àsmedidas cautelares alternativas à prisão, é correto afirmarque","a) somente será admitida fiança nos casos de infração cuja pena privativa de liberdade máxima não seja superior a 4 anos. | b) quando o acusado estiver no território nacional, fora da jurisdição do juiz processante, será deprecada sua prisão preventiva, devendo constar da precatória o inteiro teor do mandado. | c) as medidas cautelares alternativas à prisão não podem ser aplicadas cumulativamente, em razão da proporcionalidade e da proibição de excesso. | d) a prisão domiciliar consiste no recolhimento do indiciado ou acusado em sua residência, só podendo dela ausentar-se com autorização do Delegado de Polícia. | e) caberá prisão temporária quando houver fundadas razões, de acordo com qualquer prova admitida na legislação penal, de autoria ou particip",b,2015
"O réu foi denunciado por furto simples. Após a citação por edital, o processo foi suspenso, com fulcro no art. 366 do CPP. Sabendo que o furto possui pena de 01 (um) a 04 (quatro) anos, e que o prazo prescricional previsto para pena mínima é de 04 (quatro) anos, enquanto para a máxima é de 08 (oito) anos, o prazo prescricional ficará suspenso por",a) 3 (três)  anos. | b) 16 (dezesseis)  anos. | c) 4 (quatro)  anos. | d) 8 (oito)  anos. | e) 12 (doze)  anos.,d,2015
"Aurea, vítima do delito de tráfico internacional de pessoa, para fim de exploração sexual, foi admitida como assistente de acusação no curso de ação penal. Nesta qualidade, NÃO poderá","a) recorrer da sentença absolutória se o Ministério Público não o fizer. | b) requerer perguntas às testemunhas, no curso da instrução processual. | c) aditar a denúncia formulada pelo Ministério Público. | d) indicar assistente técnico. | e) arrazoar os recursos interpostos pelo Ministério Público.",c,2014
"De acordo com a Lei no 9.099/95,","a) não se admitirá proposta de suspensão condicional do processo se ficar comprovado ter sido o agente beneficiado anteriormente, no prazo de 5 (cinco)  anos, por outra suspensão condicional do processo. | b) aceita a transação penal, caberá apelação da decisão judicial que aplicar a pena restritiva de direitos ou multa. | c) no procedimento sumaríssimo, caberá recurso em sentido estrito da decisão de rejeição da denúncia ou queixa. | d) em caso de infração de menor potencial ofensivo, a composição dos danos civis será reduzida a escrito e, homologada pelo juiz mediante sentença irrecorrível, terá eficácia de título a ser executado no próprio Juizado Especial Criminal. | e) a competência do Juizado será determinada, em regra, pelo local de residência do ofendido.",b,2014
"No tocante à citação, possível afirmar que","a) válida a citação por edital de réu preso no mesmo Estado, embora em Comarca diversa. | b) o processo ficará suspenso se o acusado, citado por edital, não comparecer, embora constitua defensor. | c) não é nula a citação por edital que indica o dispositivo da lei penal, embora não transcreva a denúncia ou queixa, ou não resuma os fatos em que se baseia. | d) cabe ao juiz deprecado a citação por hora certa, se o oficial de justiça certificar que o réu se oculta para não ser citado. | e) a requisição do réu preso supre a ausência de citação, segundo expressa previsão legal.",c,2014
"No julgamento de recurso exclusivo da defesa, cabível a","a) mutatio libelli, podendo a pena ser agravada. | b) emendatio libelli, podendo a pena ser agravada. | c) mutatio libelli, não podendo, porém, ser agravada a pena. | d) reformatio in pejus indireta. | e) emendatio libelli, não podendo, porém, ser agravada a pena.",e,2014
"No tocante às autorizações de saída, pode–se assegurarque","a) a autorização de saída temporária será concedida por ato motivado do juiz da execução, ouvida unicamente a administração penitenciária. | b) apenas os condenados que cumprem pena no regime fechado poderão obter permissão para sair do estabelecimento em virtude de falecimento ou doença grave do cônjuge, companheira, ascendente, descendente ou irmão. | c) indevida a determinação de utilização de equipamento de monitoração eletrônica pelo condenado durante saída temporária, possível apenas como medida cautelar diversa da prisão. | d) apenas os condenados que cumprem pena em regime semiaberto poderão obter autorização para saída temporária do estabelecimento, sem vigilância direta, para visita à família. | e) os presos provisórios não poderão obter permissão de saída do estabelecimento.",d,2014
"Antonio, de 25 anos, está sendo processado pelo delito de furto praticado contra João, seu irmão gêmeo. Diante disso,","a) mesmo depois de oferecida a denúncia, se a pedido de João, o Ministério Público pode desistir da ação. | b) o número máximo de testemunhas a serem arroladas na denúncia é 5. | c) o Ministério Público não pode oferecer denúncia sem representação de João. | d) o número máximo de testemunhas a serem arroladas na queixa é 5. | e) ao fim, o juiz pode isentar Antonio de pena.",c,2014
"No que toca à execução penal, constitui entendimento sumulado pelos Tribunais Superiores:","a) A frequência a curso de ensino formal é causa de remição de parte do tempo de execução apenas sob regime semiaberto | b) Não impede a progressão de regime de execução da pena, fixada em sentença não transitada em julgado, o fato de o réu se encontrar em prisão especial | c) Em caso de fuga, o prazo para a contagem do prazo prescricional inicia-se da data da recaptura do réu. | d) A pena unificada para atender ao limite de trinta anos de cumprimento é também considerada para a concessão do livramento condicional | e) Não se admite a aplicação de regime menos severo determinada na sentença condenatória antes do seu trânsito em julgado",b,2014
Das decisões interlocutórias no curso da execução de medidas socioeducativas caberá,"a) Agravo de instrumento, nos termos da legislação processual civil. | b) Recurso especial e extraordinário, nos termos da Constituição Federal de 1988. | c) Agravo em execução, nos termos do Estatuto da Criança e do Adolescente. | d) Embargos à execução, nos termos da legislação processual civil. | e) Apelação, nos termos do Estatuto da Criança e do Adolescente.",a,2014
"Em relação aos recursos no processo penal,","a) o Ministério Público pode desistir, a qualquer tempo, do recurso que haja interposto. | b) cabe recurso em sentido estrito da decisão que decidir sobre a unificação de penas. | c) cabe apelação da decisão que conceder habeas corpus. | d) cabe recurso em sentido estrito da decisão que não receber a denúncia. | e) a revisão criminal somente é admissível antes da extinção da pena.",d,2014
"Francisco foi preso em flagrante pela prática do delito de
peculato e o juiz concedeu-lhe fiança. Diante disso, é
INCORRETO afirmar que","a) o dinheiro ou objetos dados como fiança servirão ao pagamento das custas, da indenização do dano, da prestação pecuniária e da multa, se Francisco for condenado. | b) o limite máximo da fiança, previsto em lei para este caso, é de cem salários mínimos. | c) a fiança será julgada quebrada se Francisco praticar nova infração penal dolosa. | d) a avaliação de imóvel, porventura dado em fiança, será feita imediatamente por perito nomeado pela autoridade. | e) será exigido reforço da fiança quando a autoridade tomar, por engano, valor insuficiente.",b,2014
"Em relação à sentença penal proferida em ação de conhecimento,","a) o juiz, ao proferir sentença condenatória, fixará valor máximo para reparação dos danos causados pela infração, considerando os prejuízos sofridos pelo ofendido. | b) se o réu estiver preso, a intimação da sentença será feita pessoalmente ao defensor por ele constituído. | c) somente a defesa pode, no prazo de dois dias, opor embargos de declaração, sempre que na sentença houver obscuridade, ambiguidade, contradição ou omissão. | d) somente depois do trânsito em julgado da sentença absolutória é que o juiz ordenará a cessação das medidas cautelares e provisoriamente aplicadas. | e) o juiz decidirá, fundamentadamente, sobre a manutenção ou, se for o caso, a imposição de prisão preventiva ou de outra medida cautelar, sem prejuízo do conhecimento da apelação que vier a ser interposta.",e,2014
"Nas ações penais de iniciativa privada,","a) salvo disposição em contrário, o ofendido, ou seu representante legal, decairá no direito de representa- ção se não o exercer dentro do prazo de seis meses, contado do dia em que vier a saber quem é o autordo crime. | b) o ofendido, ou seu representante legal, decairá no direito de queixa se não o exercer dentro do prazo de seis meses, contado do dia da prática do crime. | c) salvo disposição em contrário, o ofendido, ou seu representante legal, decairá no direito de queixa se não o exercer dentro do prazo de seis meses, contado do dia em que vier a saber quem é o autor do crime. | d) o ofendido, ou seu representante legal, decairá no direito de representação se não o exercer dentro do prazo de seis meses, contado do dia da prática do crime. | e) a iniciativa será sempre do Ministério Público, pois é titular constitucional da ação penal.",c,2014
"Antonio está preso e foi condenado pela prática do delito
de tráfico de entorpecentes. Ao ser intimado da decisão
condenatória, assinou termo de renúncia ao direito de recorrer.
O defensor legalmente constituído, porém, interpôs
apelação. Diante disso,","a) deve prevalecer a vontade do réu em não recorrer. | b) deve ser processada a apelação. | c) a apelação só deve ser processada depois de intimado novamente o réu, para ficar ciente de que seu defensor apelou da decisão condenatória. | d) o advogado deve ser destituído, porque agiu em dissonância à vontade do réu. | e) somente deve ser processada a apelação se a renúncia do acusado for anterior à interposição feita pelo advogado.",b,2014
"André, juiz da Justiça do Trabalho, devidamente representado,
ajuizou ação penal de iniciativa privada, mediante
queixa–crime, contra Bruno, seu vizinho de condomínio,
pela prática dos crimes de injúria e difamação de que teria
sido vítima durante assembleia condominial ocorrida no
edifício em que residem, no último dia 02 de novembro.
Em relação a este fato,","a) a competência para processar e julgar este fato é da Justiça Federal, porquanto a vítima seja funcionário público federal. | b) a legitimidade para propositura da ação é exclusiva do Ministério Público, mediante representação da vítima. c) a legitimidade para propositura da ação penal é concorrente entre Ministério Público, mediante representação, e vítima. | d) trata–se de hipótese de foro por prerrogativa de função, em razão de a vítima ser juiz da Justiça do Trabalho. | e) o caso deve ser processado mediante propositura de queixa na Justiça estadual, perante juiz de primeiro grau.",e,2014
"Ao oferecer denúncia pela prática de homicídio duplamente qualificado, o Ministério Público requereu a decreta- ção da prisão preventiva de João,","a) caso João seja primário e tenha bons antecedentes, a prisão preventiva não poderá ser decretada. | b) caso o Juiz decrete a prisão preventiva, poderá depois revogá-la se, no correr do processo, verificar a falta de motivo para que subsista, bem como de novo decretá-la, se sobrevierem razões que a justifiquem. | c) se João responder preso ao sumário da culpa, no caso de ele vir a ser pronunciado o Juiz não precisará fundamentar a manutenção de João na prisão. | d) como se trata de crime grave, este é fundamento suficiente para a decretação da prisão. | e) em razão do in dubio pro reo, a decisão que denegar a prisão preventiva não precisa ser motivada.",b,2014
"Em relação ao inquérito policial e à ação penal, é correto afirmar:","a) Depois de ordenado o arquivamento do inquérito pela autoridade judiciária, por falta de base para a denúncia, a autoridade policial poderá proceder a novas pesquisas, se de outras tiver notícia. | b) Nos crimes de ação penal de iniciativa pública condicionada, a ação penal somente pode ser intentada mediante representação do ofendido, mas a autoridade policial pode instaurar inquérito policial de ofício. | c) É direito do defensor, no interesse do representado, ter acesso amplo aos elementos de prova que, já documentados em procedimento investigatório realizado por órgão com competência de polícia judiciária, digam respeito ao exercício do direito de defesa, salvo quando decretado o sigilo do inquérito policial. | d) O perdão concedido por um dos querelantes se estenderá aos demais. | e) Não se admite renúncia tácita na ação penal de iniciativa privada.",a,2014
"Em relação aos crimes de autoria coletiva, ocorridos no seio de pessoa jurídica, é INCORRETO afirmar que","a) pode ser processada denúncia vaga e genérica, cabendo exclusivamente à instrução processual o debate acerca do efetivo exercício da gestão empresarial. | b) a denúncia não precisa minudentemente descrever a conduta de cada um dos acusados. | c) não é inepta a denúncia que atribui a prática de fato penalmente típico e que enseja pleno exercício do direito de defesa. | d) nos crimes de autoria coletiva, dada a complexidade da ação criminosa, torna-se despicienda a descrição pormenorizada da conduta dos denunciados, admitindo- se a exposição relativamente ampla da participação de cada um. | e) a denúncia deve descrever de forma clara e suficiente a conduta delituosa.",a,2014
"Em relação aos processos em espécie, de acordo com o Código de Processo Penal,","a) na resposta, o acusado poderá arguir preliminares e alegar tudo o que interesse à sua defesa, oferecer documentos e justificações. Deve, porém, em momento posterior especificar as provas pretendidas e arrolar testemunhas. | b) o procedimento comum será sumário, quando tiver por objeto crime cuja sanção máxima cominada seja igual ou inferior a 4 (quatro )  anos de pena privativa de liberdade. | c) nos procedimentos comum e sumário, no caso de citação or edital, o prazo para o acusado responder à acusação começa a fluir a partir do comparecimento pessoal do acusado ou do defensor constituído. | d) o Juiz deverá absolver sumariamente o acusado quando verificar que a denúncia é manifestamente inepta. | e) a denúncia ou queixa apenas será rejeitada quando faltar pressuposto processual ou condição para o exercício da ação penal.",c,2014
"Pode o Ministério Público recorrer em sentido estrito
contra a decisão que",a) unificar penas. | b) desclassificar a competência do tribunal do júri para a do juízo singular. | c) conceder livramento condicional. | d) impronunciar o réu. | e) receber apelação intempestiva da defesa.,b,2014
"NÃO constitui entendimento sumulado do Supremo Tribunal
Federal acerca do habeas corpus o seguinte enunciado:","a) Não cabe habeas corpus quando já extinta a pena privativa de liberdade. | b) Não compete ao Supremo Tribunal Federal conhecer de habeas corpus impetrado contra decisão do Relator que, em habeas corpus requerido a tribunal superior, indefere a liminar. | c) Não cabe habeas corpus contra decisão condenatória a pena de multa, ou relativo a processo em curso por infração penal a que a pena pecuniária seja a única cominada. | d) É nulo o julgamento de recurso criminal na segunda instância sem prévia intimação ou publicação da pauta, inclusive em habeas corpus. | e) O assistente do Ministério Público não pode recorrer extraordinariamente de decisão concessiva de habeas corpus.",d,2014
"No que toca às regras de fixação de competência no processo penal, é correto afirmar:","a) É absoluta a nulidade decorrente da inobservância da competência penal por prevenção. | b) A competência será determinada pelo lugar em que se iniciar a infração. | c) A competência especial por prerrogativa de função, relativa a atos administrativos do agente, prevalece ainda que o inquérito ou a ação judicial sejam iniciados após a cessação do exercício da função pública. | d) A competência será determinada pela continência no caso de concurso formal. | e) Será obrigatória a separação dos processos quando as infrações tiverem sido praticadas em circunstâncias de lugar diferentes.",d,2014
"Em relação às medidas protetivas de urgência previstas na Lei nº 11.340/06, conhecida como Lei Maria da Penha, é correto afirmar:","a) O juiz pode aplicar o afastamento do agressor, mas não da ofendida, do lar. | b) A suspensão da posse de arma é medida protetiva de urgência que o juiz pode aplicar contra o agressor caso constatada a prática de violência doméstica e familiar contra a mulher. | c) As medidas protetivas de urgência poderão ser concedidas de imediato, desde que ouvido previamente o Ministério Público. | d) A própria ofendida poderá entregar intimação ou notificação ao agressor. | e) A prestação de alimentos provisionais ou provisórios não está no rol de medidas protetivas de urgência que o juiz pode aplicar contra o agressor caso constatada a prática de violência doméstica e familiar contra a mulher.",b,2014
"Em relação à Lei nº 9.099/95, é INCORRETO afirmar:","a) A composição dos danos civis, homologada pelo juiz mediante sentença irrecorrível, tem eficácia de título a ser executado no juízo civil competente. | b) O não oferecimento da representação na audiência preliminar não implica decadência do direito, que poderá ser exercido no prazo previsto em lei. | c) A composição dos danos civis, homologada pelo juiz, não impede que o Ministério Público também proponha a aplicação imediata de pena restritiva de direitos ou multa, nos casos de ação penal de iniciativa pública condicionada à representação do ofendido. | d) Segundo entendimento jurisprudencial do Supremo Tribunal Federal e do Superior Tribunal de Justiça, quando para o crime seja prevista pena mínima superior a dois anos, porém, alternativamente, pena de multa, tem-se por satisfeito um dos requisitos legais para a suspensão condicional do processo. | e) Não se admite a suspensão condicional do processo por crime continuado, se a soma da pena mínima da infração mais grave com o aumento mínimo de um sexto for superior a um ano.",c,2014
"Joaquim responde a processo pela prática do delito de estelionato
contra a Caixa Econômica Federal. Ainda no curso
do inquérito policial, depois do indiciamento, o juiz, a
pedido do Delegado de Polícia Federal, determinou o sequestro
de dois automóveis de Joaquim, porque adquiridos
logo após a prática da infração e incompatíveis com
sua renda declarada. Diante disso,","a) Joaquim pode opor embargos, sob o fundamento de não terem os bens sido adquiridos com os proventos da infração. | b) ante a existência de indícios da proveniência ilícita, a medida assecuratória que deveria ter sido decretada pelo juiz é o arresto. | c) o juiz agiu incorretamente, porque não existe previsão de sequestro de bens na fase do inquérito policial. | d) os veículos podem ser alienados antecipadamente somente quando houver dificuldade para sua manutenção. | e) no caso de haver a alienação antecipada dos veículos, o arrematante fica responsável pelo pagamento de multas, encargos e tributos anteriores.",a,2014
